Tournament,Year,Date,Location,Division,DivisionTier,Place,Award,GlasswareType,Team,Player1,Player2
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Women's Bronze+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","joanna and elle","Elle Lowe","Joanna Gould"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Women's Bronze+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","we'll figure it out ","Karah Hui","Maddy Morehouse"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Women's Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Who is Allison?","Ally Kula","Ally Chou"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Women's Bronze+","Top Tier (Glassware)",4,"4th Place (No Award)","None","Gobby Girls","Jordan Hemmen","Sara Bradshaw"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Jake's Make-A-Wish Adventure","Jake Young","Charlie Bratsman"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","WASD","Caedon Gibson","Gavin Gibson"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Wizard of Fog","Zachary Abas","Erick Ostheimer"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",4,"4th Place (No Award)","None","Moe Kulaid","Jared Kula","Jon Moe"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Women's Advanced/Intermediate","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","There's a ho in the bush!","Hathaway Bush","Anita Ho"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Women's Advanced/Intermediate","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","less smacky more grabby","Chau Nguyen","Ada Lee"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Women's Advanced/Intermediate","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Spike Tysons","Isabella Damato","Caroline Chin"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Women's Advanced/Intermediate","Top Tier (Glassware)",4,"4th Place (No Award)","None","Rain & Grain","Maia Small","Lindy Westendorf"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Open Contender","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","clever","Trevor Folden","Matthew Kamimura"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Open Contender","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Kirkland Youth Spikeball","Patrick McManus","Hongyi Zhu"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Open Contender","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Zabu","La John","Ethan Ma"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","4.0 Open Contender","Top Tier (Glassware)",4,"4th Place (No Award)","None","PvP","Justin Martinez","Daniel Gonzalez"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","3.5 Open Advanced","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Poly Spike","Brody Bredice","Leo Albert"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","3.5 Open Advanced","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Derek is cute","Derek Chen","Michael Hayashi"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","3.5 Open Advanced","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Pocket Aces","Mac Nelson","Cooper Harris"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","3.5 Open Advanced","Top Tier (Glassware)",4,"4th Place (No Award)","None","White on Rice","Josh  Travis ","Riley  Monwai "
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.5 Elite","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Kyler / Chandler","Chandler Hertzler","Kyler Cote"
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.5 Elite","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Good Sets","Garrett Carver","Lazarus Shettell"
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.5 Elite","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Cook / Church","Luke Cook","Taylor Church"
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.5 Elite","Top Tier (Glassware)",4,"4th Place (No Award)","None","Sleeveless","Kody Price","Christopher Marcusen"
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.0 Challenger","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Mom and Dad","jesse rowley","Kylie Rowley"
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.0 Challenger","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","We Thought This was Pickleball","Ryan Kartchner","Ryley Duke"
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.0 Challenger","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","CJack","Chad Lewis","Kieren Henness"
"AF Steel Days Spike Tournament","2026","2026-07-18","American Fork, UT, US","4.0 Challenger","Top Tier (Glassware)",4,"4th Place (No Award)","None","The Moppers","Payton Perkins","Devin Perkins"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Expert","Lower Division (Medals)",1,"🥇 Gold Medal","None","Set Apart","Jacob Summers","Andrew Greer"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Expert","Lower Division (Medals)",2,"🥈 Silver Medal","None","KAB Crumb","Peyton Stack","Paq Clifford"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Expert","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Simulmaxxing","Kyle Fowler","Jake Dooley"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Expert","Lower Division (Medals)",4,"4th Place (No Award)","None","Voodoo","Drew Ryder","Diego Lopez"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Contender","Lower Division (Medals)",1,"🥇 Gold Medal","None","Cool Whip","Zeke Beckford","Joseph Gibson"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Contender","Lower Division (Medals)",2,"🥈 Silver Medal","None","Fence Shakers","Drew Davis","Yanai Hamel-Sasson"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Contender","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Conservation of Greatness ","Garret Chaffins","Joseph Motto"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Contender","Lower Division (Medals)",4,"4th Place (No Award)","None","The Rim Jobs","Josh Lairamore","Hugh Telke"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Coed (Sunday)","Lower Division (Medals)",1,"🥇 Gold Medal","None","girl set boy hit","Stef Ding","John Buchanan"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Coed (Sunday)","Lower Division (Medals)",2,"🥈 Silver Medal","None","Spike Wazowski","Brandon Stokes","Hannahlisa Breakfield"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Coed (Sunday)","Lower Division (Medals)",3,"🥉 Bronze Medal","None","KAB Booooots","Jacob Narayan","Rosie Craven"
"PRA Raleigh Rumble","2026","2026-07-25","Raleigh, NC, US","Coed (Sunday)","Lower Division (Medals)",4,"4th Place (No Award)","None","KAB Cookie Crisp","Sam Aven","Lindsay Parkes"
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",1,"🥇 Gold Medal","None","Rim Reapers","Michael Twersky","Edson Bonilla"
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",2,"🥈 Silver Medal","None","Poly Spike","Zachary D'Souza","Greyson Farrar"
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Sean and Thomas","Thompson Yang","Sean Chen"
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",4,"4th Place (No Award)","None","G Money’s","Gammy Bravo","Guillermo R."
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",1,"🥇 Gold Medal","None","Omnomnomnomnom","Noah Saddik","Connor Nelson"
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",2,"🥈 Silver Medal","None","Sluggish","Jakob Seidner","Sasha Mariniuk"
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Gabe/Rehan","Gabriel Rouse","Rehan Kabir"
"CASR Norcal Open #3","2026","2026-08-01","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",4,"4th Place (No Award)","None","Just Here to Observe","Rafi Moldovsky","Ahren Gwynn"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.0 Open Contender","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","KC Pitmasters","Jamisen Wrinkle","Anil Patel"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.0 Open Contender","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","New kids on the block","Tommy Richard","Daniel Gutierrez"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.0 Open Contender","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Scarlet Knights","Logan Pallo","Cody Scroggins"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.0 Open Contender","Top Tier (Glassware)",4,"4th Place (No Award)","None","Trevor and the Chud","Chris Kondas","Trevor Sargent"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Marino / Nelson","Ryan Marino","Connor Nelson"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","CHEATERS ROUNDNET","Jacob Summers","Jake Dooley"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Temu Klap","Jake Woolley","Zach Snover"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",4,"4th Place (No Award)","None","The Diamond Dogs","Reid Pfutzenreuter","Bennett Anderson"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.5 Women's Advanced","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Barklow/Freeman","Samantha Barklow","Leah Freeman"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.5 Women's Advanced","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Kevin&Bob","Abby Norris","Alaina Althouse"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.5 Women's Advanced","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","THE BOYS","Jaime Cunningham","Sylvia Dean"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","4.5 Women's Advanced","Top Tier (Glassware)",4,"4th Place (No Award)","None","Mashed Potatoes","Hui Ying Stradiot","Emma Curran"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","3.5 Open Advanced","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Sammy/Josh","Sammy McClain","Josh Elliott"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","3.5 Open Advanced","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Feelin 2022","Owen Clements","Landon Walker"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","3.5 Open Advanced","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Bryson Stanfih","Bryson Stanfill","Zach Smith"
"North American Tour Series - Columbus Sectional","2026","2026-08-08","Columbus, OH, US","3.5 Open Advanced","Top Tier (Glassware)",4,"4th Place (No Award)","None","Trucker diet","Isiah Golsby","Kaleb Evans"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","3.5 Open Advanced","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Yin and Yang","Joe Pisano","Luke Thomson"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","3.5 Open Advanced","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","TyGer Kings","Gershom Delva","Tyler Lee"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","3.5 Open Advanced","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","set and forget","Jeffrey Rodrigo","Olin Rummler"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","3.5 Open Advanced","Top Tier (Glassware)",4,"4th Place (No Award)","None","Abombily","emily stewart","Cole Bombard"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Women's Adv./Interm.","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","sheet cake demons","Cynthia Zhang","Karly Bigham"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Women's Adv./Interm.","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","maine goons","Charlotte Jones","Delilah Meyer"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Women's Adv./Interm.","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Running in circles","Hui Ying Stradiot","Erin Riley"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Women's Adv./Interm.","Top Tier (Glassware)",4,"4th Place (No Award)","None","team tobillera","Rachel Lowell","Sol Lázaro"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Open Contender","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Curry & Mayo","Jeremy Schneider","Aarav Sampat"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Open Contender","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Same Sets Marriage","Michael Rascati","Travis Flynn"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Open Contender","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Ruckizucki","Kennedy Nguyen","Marius Leonhardt"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","4.0 Open Contender","Top Tier (Glassware)",4,"4th Place (No Award)","None","Russo/Prelich","Dean Russo","Connor Prelich"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","China Smash","Ricky Santiago","Jerry Hao"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Airborne","Hunter Koth","Caedon Gibson"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Evil White Boys","Hampton Chappell","Grant Marshall"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","One Too Many","Declan Brown","Drew Ryder"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Women's Bronze+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","KarAbby Patty","Karah Hui","Abigale Lamontagne"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Women's Bronze+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","don't give a gaf","Joanna Gould","Katheleen Phan"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Women's Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","almost a frog 🐸","Ally Chou","Tiff Ding"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.0 Women's Bronze+","Top Tier (Glassware)",4,"4th Place (No Award)","None","NOISE COMPLAINT","Tess Dolan","Samantha Barklow"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.5 Open Gold+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Bangarang","Kyle Fowler","Eddy Leung"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.5 Open Gold+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","The Diamond Dogs","Reid Pfutzenreuter","Bennett Anderson"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.5 Open Gold+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","EMPIRE","Clifford Amadeo LeVeque","Thomas Hamilton"
"North American Tour Series - New York City Major","2026","2026-08-16","Central Islip, NY, US","5.5 Open Gold+","Top Tier (Glassware)",4,"4th Place (No Award)","None","Carnivorous Herbivores","Josh Fragiacomo","Jake Woolley"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Team Ja Ganhou","Xande Plaisted","Taylor Church"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Chandler is my handler","Chandler Hertzler","Garrett Carver"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Silent Chaos","Kyler Cote","Bryant Karratti"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",4,"4th Place (No Award)","None","Premarital Sets","Christopher Marcusen","Charlie Bratsman"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","2016 Cavs","Jace Durfey","Austin Squire"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Canes?","Spencer Hodson","Tyler Caswell"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Plaisted/Anderson","Justin Anderson","Anne Marie Gibbs"
"Back to School Spike Tournament","2026","2026-08-22","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",4,"4th Place (No Award)","None","Spike and Subscribe","Dylan Mundy","Becca Feller"
